record_id,id_id,id_n_id,id_time,id_meter_id,id_stand_energy_kirim,KwH,KwH per Hari,id_stand_energy_terima,id_v1,id_v2,id_v3,id_i1,id_i2,id_i3,id_frequency,id_power_factor,id_create_date,updated_at,created_at,reactive_energy_import,reactive_energy_export,apparent_energy_import,apparent_energy_export,rssi,lokasi,resample_date,data_points_count,building,category,system_type,level,meter_id,description,source_file,file_path,processed_ts
5635,1765312.0,34.0,7/5/2024,251400372.0,215152710.5,21515.27105,117.2889772,0.0,226.8157895,227.7368421,228.8947368,11.55263158,3.0,6.157894737,50.00789474,0.765757895,7/5/2024 22:29,7/5/2024 22:29,7/5/2024 22:29,57158.89474,58275661.26,287268965.8,0.0,-109.0789474,95.0,7/5/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5636,1786747.0,34.0,7/7/2024,251400372.0,216792666.7,21679.26667,163.995614,0.0,228.1666667,228.8333333,230.3333333,10.16666667,2.833333333,4.833333333,50.04333333,0.750183333,7/7/2024 23:39,7/7/2024 23:39,7/7/2024 23:39,57552.5,58714816.0,289404501.5,0.0,-97.83333333,95.0,7/7/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5637,1787302.0,34.0,7/8/2024,251400372.0,217066505.9,21706.65059,27.38392157,0.0,225.6705882,226.6117647,228.2117647,10.96470588,3.058823529,5.517647059,50.01129412,0.763861176,7/8/2024 23:39,7/8/2024 23:39,7/8/2024 23:39,57606.25882,58784733.91,289761289.6,0.0,-104.4470588,95.0,7/8/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5638,1790419.0,34.0,7/9/2024,251400372.0,218131157.9,21813.11579,106.4652012,0.0,227.5131579,228.4210526,229.7631579,10.73684211,2.539473684,5.578947368,50.01447368,0.769161842,7/9/2024 23:49,7/9/2024 23:49,7/9/2024 23:49,57750.88158,59054424.99,291131394.2,0.0,-103.1842105,95.0,7/9/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5639,1793704.0,34.0,7/10/2024,251400372.0,218908508.6,21890.85086,77.7350726,0.0,225.5862069,226.6724138,227.9655172,10.99137931,2.836206897,6.663793103,50.00422414,0.773326724,7/10/2024 22:19,7/10/2024 22:19,7/10/2024 22:19,57815.52586,59258053.91,292134250.1,0.0,-101.5517241,95.0,7/10/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5640,1797722.0,34.0,7/11/2024,251400372.0,219931695.7,21993.16957,102.3187031,0.0,224.7101449,225.8695652,227.1884058,11.82608696,3.028985507,7.0,50.00246377,0.783315942,7/11/2024 22:29,7/11/2024 22:29,7/11/2024 22:29,57937.75362,59517722.57,293450871.2,0.0,-104.3623188,95.0,7/11/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5641,1803769.0,34.0,7/13/2024,251400372.0,221557317.1,22155.73171,162.5621421,0.0,226.6097561,227.5487805,228.8292683,10.15853659,2.024390244,5.146341463,50.01390244,0.780332927,7/13/2024 23:49,7/13/2024 23:49,7/13/2024 23:49,58323.58537,59915646.13,295548367.4,0.0,-101.8414634,95.0,7/13/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5642,1805928.0,34.0,7/14/2024,251400372.0,222219433.6,22221.94336,66.21165551,0.0,227.300885,228.2035398,229.6902655,10.15044248,2.168141593,5.362831858,50.01238938,0.780720354,7/14/2024 23:19,7/14/2024 23:19,7/14/2024 23:19,58627.66372,60070981.72,296396051.1,0.0,-103.5132743,95.0,7/14/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5643,1809101.0,34.0,7/15/2024,251400372.0,223059748.3,22305.97483,84.03146234,0.0,223.8531469,224.958042,226.6643357,11.15384615,2.958041958,6.944055944,50.01027972,0.773918182,7/15/2024 23:39,7/15/2024 23:39,7/15/2024 23:39,58798.91608,60274666.75,297467630.0,0.0,-105.3706294,95.0,7/15/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5644,1819461.0,34.0,7/16/2024,251400372.0,223892379.6,22389.23796,83.26313779,0.0,225.8888889,226.9537037,228.537037,12.18518519,2.833333333,6.777777778,50.00111111,0.784649074,7/16/2024 22:29,7/16/2024 22:29,7/16/2024 22:29,58879.08333,60499391.48,298534265.6,0.0,-108.5185185,95.0,7/16/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5645,1841176.0,34.0,7/17/2024,251400372.0,224817791.1,22481.77911,92.54115096,0.0,224.6962025,225.835443,227.1835443,12.38607595,3.0,7.430379747,50.01335443,0.781958228,7/17/2024 23:49,7/17/2024 23:49,7/17/2024 23:49,58943.53797,60750939.32,299706020.8,0.0,-108.1708861,95.0,7/17/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5646,1845584.0,34.0,7/18/2024,251400372.0,225763657.6,22576.36576,94.58664695,0.0,226.1576087,227.0815217,228.6086957,10.91847826,2.847826087,6.364130435,50.01043478,0.774891304,7/18/2024 23:49,7/18/2024 23:49,7/18/2024 23:49,59003.14674,61035426.1,300929642.1,0.0,-107.2119565,95.0,7/18/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5647,1850583.0,34.0,7/19/2024,251400372.0,226520474.1,22652.04741,75.68165292,0.0,225.9051724,226.9051724,228.387931,11.19827586,2.620689655,6.448275862,50.00112069,0.770156034,7/19/2024 23:29,7/19/2024 23:29,7/19/2024 23:29,59062.52586,61259157.26,301906931.3,0.0,-108.9913793,95.0,7/19/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5648,1857409.0,34.0,7/20/2024,251400372.0,227328967.2,22732.89672,80.84930752,0.0,227.7459016,228.3852459,229.9180328,9.721311475,2.31147541,5.442622951,50.00508197,0.763918033,7/20/2024 23:49,7/20/2024 23:49,7/20/2024 23:49,59103.35246,61502760.76,302960595.8,0.0,-106.3278689,95.0,7/20/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5649,1864341.0,34.0,7/21/2024,251400372.0,228001336.4,22800.13364,67.23691505,0.0,227.8636364,228.0545455,229.6818182,8.809090909,2.718181818,4.327272727,50.01236364,0.7469,7/21/2024 22:29,7/21/2024 22:29,7/21/2024 22:29,59145.19091,61704971.89,303845971.6,0.0,-111.2,95.0,7/21/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5650,1873291.0,34.0,7/22/2024,251400372.0,228882924.7,22888.29247,88.15883675,0.0,224.5913978,225.7741935,227.0860215,11.8172043,3.053763441,7.462365591,50.00494624,0.779417204,7/22/2024 23:49,7/22/2024 23:49,7/22/2024 23:49,59226.51613,61969375.81,305004381.3,0.0,-108.6236559,95.0,7/22/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5651,1878383.0,34.0,7/23/2024,251400372.0,229707044.7,22970.70447,82.41199616,0.0,225.9273743,226.7765363,228.2960894,10.85195531,2.874301676,6.843575419,49.99907821,0.760453631,7/23/2024 22:19,7/23/2024 22:19,7/23/2024 22:19,59268.90503,62223012.72,306076086.8,0.0,-111.2458101,95.0,7/23/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5652,1909489.0,34.0,7/24/2024,251400372.0,230767673.5,23076.76735,106.0628777,0.0,227.5102041,228.4081633,229.7959184,10.69387755,3.183673469,5.775510204,50.0022449,0.759163265,7/24/2024 23:49,7/24/2024 23:49,7/24/2024 23:49,59296.67347,62543797.1,307451454.9,0.0,-106.4081633,95.0,7/24/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5653,1920753.0,34.0,7/25/2024,251400372.0,231293491.4,23129.34914,52.58179099,0.0,225.7931034,226.7672414,228.1896552,10.47413793,2.655172414,6.327586207,50.00732759,0.763560345,7/25/2024 22:29,7/25/2024 22:29,7/25/2024 22:29,59328.24138,62707070.26,308141898.3,0.0,-105.3275862,95.0,7/25/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5654,1959161.0,34.0,7/26/2024,251400372.0,232256348.1,23225.63481,96.28567033,0.0,225.3156342,226.3244838,227.7463127,10.80825959,2.634218289,6.775811209,50.00463127,0.765306932,7/26/2024 23:49,7/26/2024 23:49,7/26/2024 23:49,59478.14454,62975167.03,309397125.4,0.0,-108.2728614,95.0,7/26/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5655,1982324.0,34.0,7/27/2024,251400372.0,232834152.8,23283.41528,57.78046952,0.0,227.9166667,228.6666667,230.2638889,9.777777778,2.125,4.861111111,50.00555556,0.735181944,7/27/2024 22:09,7/27/2024 22:09,7/27/2024 22:09,59592.75,63137473.79,310166604.4,0.0,-109.6805556,95.0,7/27/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5656,2023463.0,34.0,7/28/2024,251400372.0,233555160.3,23355.51603,72.10075483,0.0,226.4755435,227.3016304,228.861413,9.904891304,2.39673913,5.100543478,50.00347826,0.745013315,7/28/2024 22:29,7/28/2024 22:29,7/28/2024 22:29,59658.3913,63338163.56,311139746.1,0.0,-111.3451087,95.0,7/28/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5657,2035504.0,34.0,7/29/2024,251400372.0,234584000.0,23458.4,102.8839674,0.0,226.3888889,227.2777778,228.8148148,10.92592593,2.888888889,6.666666667,50.00407407,0.750337037,7/29/2024 23:49,7/29/2024 23:49,7/29/2024 23:49,59712.81481,63646207.76,312505755.7,0.0,-106.0185185,95.0,7/29/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5658,2040040.0,34.0,7/30/2024,251400372.0,235116655.4,23511.66554,53.26554054,0.0,225.5439189,226.5675676,228.0945946,11.19256757,3.442567568,6.89527027,50.01577703,0.757698986,7/30/2024 23:49,7/30/2024 23:49,7/30/2024 23:49,59754.72973,63806050.04,313210182.1,0.0,-108.972973,95.0,7/30/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5659,2048831.0,34.0,7/31/2024,251400372.0,235874811.6,23587.48116,75.81561888,0.0,225.1014493,226.0869565,227.6521739,11.57971014,3.173913043,6.463768116,49.99869565,0.768734783,7/31/2024 14:29,7/31/2024 14:29,7/31/2024 14:29,59809.88406,64025004.88,314203250.2,0.0,-104.6956522,95.0,7/31/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5660,2053263.0,34.0,8/1/2024,251400372.0,237024452.4,23702.44524,114.9640787,0.0,225.1071429,226.1190476,227.6071429,11.41666667,2.904761905,6.904761905,50.01583333,0.77194881,8/1/2024 23:49,8/1/2024 23:49,8/1/2024 23:49,59875.89286,64361466.68,315704407.8,0.0,-107.5,95.0,8/1/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5661,2055735.0,34.0,8/2/2024,251400372.0,237727852.5,23772.78525,70.34000781,0.0,226.1721311,227.1557377,228.6393443,10.89344262,2.549180328,6.196721311,50.01991803,0.763955738,8/2/2024 23:49,8/2/2024 23:49,8/2/2024 23:49,59942.77869,64559562.16,316622137.6,0.0,-108.942623,95.0,8/2/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5662,2059133.0,34.0,8/3/2024,251400372.0,238454747.8,23845.47478,72.68953671,0.0,227.6695652,228.4869565,229.8434783,9.582608696,2.008695652,4.026086957,50.00678261,0.748861739,8/3/2024 23:49,8/3/2024 23:49,8/3/2024 23:49,60052.67826,64757024.56,317580559.1,0.0,-107.8695652,95.0,8/3/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5663,2062594.0,34.0,8/4/2024,251400372.0,239089173.6,23908.91736,63.44257276,0.0,227.4214876,228.1818182,229.7024793,9.537190083,2.041322314,4.107438017,50.00512397,0.745242975,8/4/2024 23:49,8/4/2024 23:49,8/4/2024 23:49,60170.78512,64933056.68,318421689.5,0.0,-108.5785124,95.0,8/4/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5664,2066199.0,34.0,8/5/2024,251400372.0,239839258.6,23983.92586,75.0085067,0.0,225.6465517,226.612069,227.9913793,11.17241379,2.887931034,6.232758621,49.99948276,0.759462931,8/5/2024 23:49,8/5/2024 23:49,8/5/2024 23:49,60242.47414,65155704.8,319416373.7,0.0,-110.3362069,95.0,8/5/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5665,2069665.0,34.0,8/6/2024,251400372.0,240668260.2,24066.82602,82.90015419,0.0,226.1056911,226.9430894,228.2195122,10.82926829,2.495934959,6.520325203,49.99219512,0.76064065,8/6/2024 23:49,8/6/2024 23:49,8/6/2024 23:49,60331.17073,65386178.84,320500374.1,0.0,-106.3252033,95.0,8/6/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5666,2073487.0,34.0,8/7/2024,251400372.0,241499611.1,24149.96111,83.13509485,0.0,226.0462963,226.9351852,228.2777778,11.37962963,2.685185185,6.5,50.01111111,0.754932407,8/7/2024 23:49,8/7/2024 23:49,8/7/2024 23:49,60377.22222,65628500.18,321592473.7,0.0,-103.6111111,95.0,8/7/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5667,2077094.0,34.0,8/8/2024,251400372.0,242371943.4,24237.19434,87.23322851,0.0,226.1132075,227.0660377,228.4056604,11.53773585,2.594339623,6.396226415,50.01292453,0.750566038,8/8/2024 23:49,8/8/2024 23:49,8/8/2024 23:49,60429.00943,65871441.45,322749528.7,0.0,-107.6320755,95.0,8/8/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5668,2080571.0,34.0,8/9/2024,251400372.0,243112929.3,24311.29293,74.09858967,0.0,224.8282828,225.8686869,227.5151515,11.36363636,2.808080808,6.02020202,50.00151515,0.75429798,8/9/2024 23:49,8/9/2024 23:49,8/9/2024 23:49,60478.50505,66072309.43,323731860.3,0.0,-108.3939394,95.0,8/9/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5669,2086141.0,34.0,8/10/2024,251400372.0,243904864.9,24390.48649,79.19355719,0.0,228.5945946,229.0675676,230.972973,9.27027027,2.540540541,3.391891892,50.0022973,0.722855405,8/10/2024 23:49,8/10/2024 23:49,8/10/2024 23:49,60566.48649,66284542.74,324790139.8,0.0,-101.8648649,95.0,8/10/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5670,2094109.0,34.0,8/11/2024,251400372.0,244490574.8,24449.05748,58.57099383,0.0,227.2283465,227.7874016,229.5984252,9.779527559,2.393700787,3.913385827,50.01472441,0.724474803,8/11/2024 23:49,8/11/2024 23:49,8/11/2024 23:49,60615.74803,66464529.69,325601427.1,0.0,-103.8818898,95.0,8/11/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5671,2102245.0,34.0,8/12/2024,251400372.0,245228858.4,24522.88584,73.82836039,0.0,226.4955752,227.3539823,228.920354,11.13274336,3.061946903,6.371681416,50.01469027,0.745137168,8/12/2024 23:49,8/12/2024 23:49,8/12/2024 23:49,60665.87611,66688552.08,326598273.7,0.0,-108.6106195,95.0,8/12/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5672,2110083.0,34.0,8/13/2024,251400372.0,246061628.3,24606.16283,83.27699115,0.0,225.9646018,226.9823009,228.4955752,11.62831858,2.628318584,6.292035398,50.00982301,0.753660177,8/13/2024 23:49,8/13/2024 23:49,8/13/2024 23:49,60719.74336,66930880.56,327700492.1,0.0,-105.9292035,95.0,8/13/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5673,2117873.0,34.0,8/14/2024,251400372.0,246861073.0,24686.1073,79.94447151,0.0,225.6853933,226.7247191,228.1235955,11.78089888,2.837078652,6.061797753,50.00825843,0.752785955,8/14/2024 23:49,8/14/2024 23:49,8/14/2024 23:49,60781.9382,67164525.92,328753289.7,0.0,-105.3764045,95.0,8/14/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5674,2123786.0,34.0,8/15/2024,251400372.0,247842809.5,24784.28095,98.17364901,0.0,226.0761905,226.9333333,228.3428571,11.18095238,3.142857143,6.885714286,50.00990476,0.751897143,8/15/2024 23:49,8/15/2024 23:49,8/15/2024 23:49,60946.29524,67443143.16,330043579.4,0.0,-105.1047619,95.0,8/15/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5675,2127371.0,34.0,8/16/2024,251400372.0,248542930.6,24854.29306,70.01210317,0.0,225.0277778,225.9722222,227.625,10.43055556,2.902777778,6.180555556,50.01138889,0.753719444,8/16/2024 23:49,8/16/2024 23:49,8/16/2024 23:49,61064.83333,67640541.1,330968905.9,0.0,-105.125,95.0,8/16/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5676,2131157.0,34.0,8/17/2024,251400372.0,249396767.2,24939.67672,85.38366858,0.0,227.5689655,228.1637931,229.7413793,9.534482759,2.129310345,5.310344828,50.01181034,0.727024138,8/17/2024 23:49,8/17/2024 23:49,8/17/2024 23:49,61186.7069,67898497.24,332114260.0,0.0,-109.3275862,95.0,8/17/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5677,2135188.0,34.0,8/18/2024,251400372.0,250146330.2,25014.63302,74.95629473,0.0,226.1509434,226.9622642,228.3301887,10.38679245,2.424528302,6.773584906,50.02273585,0.757389623,8/18/2024 22:29,8/18/2024 22:29,8/18/2024 22:29,61230.08491,68134251.89,333127408.5,0.0,-109.6509434,95.0,8/18/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5678,2141726.0,34.0,8/19/2024,251400372.0,250989666.7,25098.96667,84.3336478,0.0,222.2708333,223.6458333,225.0625,12.52083333,3.416666667,7.1875,50.00604167,0.769147917,8/19/2024 23:49,8/19/2024 23:49,8/19/2024 23:49,61396.54167,68365346.44,334241049.8,0.0,-104.0833333,95.0,8/19/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
5679,2147238.0,34.0,8/20/2024,251400372.0,251867677.9,25186.76779,87.80111857,0.0,225.8758389,226.7852349,228.3557047,11.50671141,3.224832215,6.55704698,50.00979866,0.765618121,8/20/2024 23:49,8/20/2024 23:49,8/20/2024 23:49,61523.61409,68596998.5,335380131.2,0.0,-107.1744966,95.0,8/20/2024,1.0,WITEL,SDP,SERVER_NOC,L6,Unknown,SERVER_NOC L6,MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,project/data/raw/gedung_witel/sdp\MDP 3. 1_Wittel_SDP L6_SERVER NOC.csv,2025-08-07 17:56:41
